DataHora (GMT),DirVento (oNV ),Precipitacao (mm ),PressaoAtm (mB ),RadSolAcum (MJ/m2 ),TempAr (oC ),UmidRel (% ),VelVento (m/s )
2011-11-14 06:00:00,66,1.6,991.3,0,23,86.4,3.5
2011-11-14 03:00:00,57,2,991.8,0,24.9,78.4,5.8
2011-11-14 00:00:00,48,0,992.4,0,26.3,64,7.2
2011-11-13 21:00:00,69,0,989.7,1.8,30.3,43.2,5.8
2011-11-13 18:00:00,78,0,988.9,6.34,34.8,25.6,5.6
2011-11-13 15:00:00,69,0,990.8,8.88,34.4,25.6,6.5
2011-11-13 12:00:00,84,0,993.5,4.97,29.9,40,5.2
2011-11-13 09:00:00,60,0,992.8,0.18,23.5,68.8,3.9
2011-11-13 06:00:00,57,0,991.2,0,23.4,70.4,4.9
2011-11-13 03:00:00,54,0,991.8,0,25.2,72,6.4
2011-11-13 00:00:00,48,0,992,0,26.6,56,8.3
2011-11-12 21:00:00,72,0,989.7,1.02,29,46.4,5.4
2011-11-12 18:00:00,96,0,989,4.96,34.1,28.8,5.1
2011-11-12 15:00:00,84,0,991.3,7.51,33.2,33.6,5.8
2011-11-12 12:00:00,87,0,993.3,4.1,29.4,48,4.9
2011-11-12 09:00:00,75,0,992.6,0.13,25,68.8,4.2
2011-11-12 06:00:00,69,0,991.3,0,25.4,64,5.7
2011-11-12 03:00:00,54,0,992.2,0,26.1,70.4,6.2
2011-11-12 00:00:00,57,0,992.4,0,26.7,64,5.1
2011-11-11 21:00:00,117,0,989.4,1.86,31.6,36.8,3.3
2011-11-11 18:00:00,102,0,989.3,6.68,33.6,33.6,3.9
2011-11-11 15:00:00,90,0,991.2,6.96,32.2,38.4,5.1
2011-11-11 12:00:00,81,0,993.6,4.45,29.4,49.6,4.8
2011-11-11 09:00:00,63,0,992.3,0.16,24.1,76.8,3.6
2011-11-11 06:00:00,60,0,990.9,0,24.6,75.2,5.5
2011-11-11 03:00:00,51,0,992.3,0,25.2,75.2,5
2011-11-11 00:00:00,48,0,993.2,0,26.5,64,7.3
2011-11-10 21:00:00,78,0,989.9,1.94,30.5,49.6,4.6
2011-11-10 18:00:00,66,0,989.3,5.77,34.3,30.4,4.7
2011-11-10 15:00:00,75,0,991.3,8.11,33.1,36.8,5.7
2011-11-10 12:00:00,72,0,993.2,5.05,30.3,43.2,4.8
2011-11-10 09:00:00,63,0,992.2,0.19,23.5,76.8,3.4
2011-11-10 06:00:00,45,0,991.1,0,23.7,78.4,4.7
2011-11-10 03:00:00,48,0,992.2,0,24.7,73.6,4.5
2011-11-10 00:00:00,48,0,992,0,26.6,62.4,6.4
2011-11-09 21:00:00,66,204.4,989,2.6,31.4,52.8,4.7
2011-11-09 18:00:00,69,0,988.1,6.68,35,28.8,5.1
2011-11-09 15:00:00,63,0,991.3,7.68,33,35.2,6.4
2011-11-09 12:00:00,63,0,993.9,4.96,29.1,49.6,4.7
2011-11-09 09:00:00,54,0,992.2,0.05,22.5,73.6,3.9
2011-11-09 06:00:00,54,0,990.7,0,23.4,70.4,4.5
2011-11-09 03:00:00,45,0,991.5,0,24.5,78.4,4.9
2011-11-09 00:00:00,45,0,991.9,0,26.6,60.8,5.6
2011-11-08 21:00:00,63,0,988.3,2.06,31.5,32,3
2011-11-08 18:00:00,60,0,987.4,7.13,34.7,25.6,3.7
2011-11-08 15:00:00,69,0,990.3,7.69,32.1,36.8,4.5
2011-11-08 12:00:00,69,0,992.6,2.36,27.7,54.4,4.8
2011-11-08 09:00:00,60,0,991.9,0.04,23.2,78.4,3.4
2011-11-08 06:00:00,51,0,990.6,0,23.3,83.2,3.6
2011-11-08 03:00:00,51,0,991.3,0,24.4,78.4,4.8
2011-11-08 00:00:00,69,0,991.7,0,27,60.8,1.8
2011-11-07 21:00:00,69,0,989.2,1.78,30.4,43.2,1
2011-11-07 18:00:00,87,0,988.5,6.22,33.4,33.6,2.8
2011-11-07 15:00:00,90,0,991.3,6.64,31.5,40,4.5
2011-11-07 12:00:00,81,0,993.7,3.55,28.1,57.6,5.5
2011-11-07 09:00:00,72,0,992.7,0.1,23.7,75.2,2.6
2011-11-07 06:00:00,96,0,991.8,0,23.2,83.2,2.1
2011-11-07 03:00:00,108,0.2,992.5,0,24.3,76.8,1.7
2011-11-07 00:00:00,246,256,993.7,0.44,26.3,60.8,0.9
2011-11-06 21:00:00,123,0,991.1,1.79,30.7,36.8,1.9
2011-11-06 18:00:00,105,0,990.3,6.18,33,32,4.2
2011-11-06 15:00:00,108,0,992.5,6.76,32.3,38.4,4.9
2011-11-06 12:00:00,78,0,994.8,3.74,28.6,51.2,4.6
2011-11-06 09:00:00,51,0,993.5,0.08,23.7,75.2,3.7
2011-11-06 06:00:00,48,0,991.8,0,24.1,76.8,3.2
2011-11-06 03:00:00,51,0,992.8,0,25,73.6,3
2011-11-06 00:00:00,69,0,992.9,0,26.2,65.6,3.3
2011-11-05 21:00:00,120,0,990.2,1.73,30.2,43.2,2.7
2011-11-05 18:00:00,108,0,990.2,5.44,32.8,35.2,4.8
2011-11-05 15:00:00,0,123.4,993,8.58,3,51.2,49.9
2011-11-05 12:00:00,,676.2,956.8,8.04,2.7,24,42
2011-11-05 09:00:00,108,0,993.5,0.05,22.6,91.2,1.5
2011-11-05 06:00:00,63,0,992.9,0,24.4,80,3.4
2011-11-05 03:00:00,51,0,993.8,0,24.9,76.8,4.4
2011-11-05 00:00:00,60,0,994.1,0,26.3,68.8,2.8
2011-11-04 21:00:00,114,0,991.1,1.66,30.2,49.6,2.3
2011-11-04 18:00:00,87,0,991,4.87,32,38.4,3.2
2011-11-04 15:00:00,78,0,993.8,5.44,31.2,43.2,4
2011-11-04 12:00:00,69,0,995.9,2.62,27.8,59.2,4
2011-11-04 09:00:00,63,0,994.5,0.11,24.1,76.8,3.7
2011-11-04 06:00:00,54,0,993,0,23.9,81.6,4.6
2011-11-04 03:00:00,57,0,994.2,0,24,83.2,3.5
2011-11-04 00:00:00,51,0,994.1,0,25.8,64,4.7
2011-11-03 21:00:00,39,0,991.7,1.74,27,67.2,5.1
2011-11-03 18:00:00,315,819,990.7,6.89,33.5,36.8,44.3
2011-11-03 15:00:00,63,0,993.7,5.23,30.9,49.6,4.8
2011-11-03 12:00:00,66,0,995.7,3.41,28.1,60.8,3.5
2011-11-03 09:00:00,72,6,994.5,0.08,22.6,92.8,2.9
2011-11-03 06:00:00,60,0,993.2,0,24.3,81.6,3.6
2011-11-03 03:00:00,57,0,994.2,0,24.8,78.4,5
2011-11-03 00:00:00,51,0,994.3,0,26.6,59.2,4.8
2011-11-02 21:00:00,48,0,992.1,1.98,30.4,41.6,3
2011-11-02 18:00:00,57,0,991.8,4.54,31.7,40,4.9
2011-11-02 15:00:00,72,0,993.7,5.54,31.7,40,5.6
2011-11-02 12:00:00,75,0,995.3,3.85,28.3,57.6,5.4
2011-11-02 09:00:00,108,0,994.4,0,23.5,83.2,2.1
2011-11-02 06:00:00,54,0,992.5,0,23.2,83.2,4.3
2011-11-02 03:00:00,54,0,993.4,0,24.8,75.2,4.6
2011-11-02 00:00:00,45,0,993.3,0,25.5,68.8,6.3
2011-11-01 21:00:00,195,0,991,0,27.9,62.4,3.8
2011-11-01 18:00:00,69,0,990.3,4.16,32.1,43.2,3.4
2011-11-01 15:00:00,72,0,992.7,3.89,29.6,51.2,4.8
2011-11-01 12:00:00,72,0,993.8,1.62,26.8,64,4.3
2011-11-01 09:00:00,66,0,992,0.07,24,75.2,3.7
2011-11-01 06:00:00,54,0,990.3,0,24.1,78.4,4.3
2011-11-01 03:00:00,51,0,990.6,0,24.7,76.8,5.5
2011-11-01 00:00:00,51,0,990.4,0,26,68.8,6.1
2011-10-31 21:00:00,45,0,988,2.16,31.8,40,2.3
2011-10-31 18:00:00,36,0,988.1,5.99,34.8,32,1.9
2011-10-31 15:00:00,60,0,990.4,5.38,31.8,41.6,2.8
2011-10-31 12:00:00,75,0,992.8,4.31,28.3,57.6,3.7
2011-10-31 09:00:00,54,0,992,0.14,24,80,3.2
2011-10-31 06:00:00,63,0,990.7,0,23.6,83.2,3.9
2011-10-31 03:00:00,57,0,990.7,0,24.1,70.4,4.4
2011-10-31 00:00:00,45,0,990.3,0,26.9,57.6,3.6
2011-10-30 21:00:00,99,0,988,1.82,31.4,35.2,1.8
2011-10-30 18:00:00,54,0,988.2,7.38,34,30.4,3
2011-10-30 15:00:00,60,0,990.7,7.76,32.8,40,3.3
2011-10-30 12:00:00,75,0,992.8,3.56,28.5,56,3.5
2011-10-30 09:00:00,72,0,991.7,0.1,22.8,88,1.8
2011-10-30 06:00:00,63,0,990.5,0,23.3,84.8,3.5
2011-10-30 03:00:00,51,0,990.8,0,24.3,78.4,4.9
2011-10-30 00:00:00,48,0,991.1,0,26,57.6,5.8
2011-10-29 21:00:00,69,409.2,988.8,1.86,30.2,40,2.9
2011-10-29 18:00:00,87,0,988.7,6.88,33.1,33.6,3.4
2011-10-29 15:00:00,90,0,991.5,6.58,31.4,40,4.9
2011-10-29 12:00:00,78,0,993.7,2.87,27.6,51.2,4.6
2011-10-29 09:00:00,66,0,992.2,0.05,24,75.2,3.1
2011-10-29 06:00:00,57,0,990.7,0,23.5,81.6,5.3
2011-10-29 03:00:00,48,0,990.9,0,25.2,72,6
2011-10-29 00:00:00,42,0,991.4,0,25.8,68.8,6.1
2011-10-28 21:00:00,78,0,988.6,1.97,31.9,32,2.9
2011-10-28 18:00:00,108,0,988.3,8.04,34.6,27.2,4.1
2011-10-28 15:00:00,108,0,991.1,9.38,33.4,30.4,4.9
2011-10-28 12:00:00,90,0,993.6,4.86,29.7,41.6,5.8
2011-10-28 09:00:00,60,0,992.4,0.13,24,78.4,3.6
2011-10-28 06:00:00,51,409.6,991.3,0,24.2,81.6,4.3
2011-10-28 03:00:00,45,0,991.5,0,25.3,76.8,5.6
2011-10-28 00:00:00,54,0,991.5,0,26.6,67.2,4.8
2011-10-27 21:00:00,102,0,989.3,1.52,31.6,33.6,2.9
2011-10-27 18:00:00,78,0,988.8,7.15,34.2,30.4,4
2011-10-27 15:00:00,72,0,991.5,7.6,32.4,40,4.4
2011-10-27 12:00:00,72,0,993.8,4.79,29.9,49.6,4.4
2011-10-27 09:00:00,57,0,992.8,0.14,23.3,83.2,3.7
2011-10-27 06:00:00,51,0,991.6,0,23.5,83.2,4.5
2011-10-27 03:00:00,51,0,992.7,0,23.8,78.4,4.7
2011-10-27 00:00:00,54,0,992.8,0,26.2,59.2,6.1
2011-10-26 21:00:00,63,0,990.3,1.63,31,35.2,3.4
2011-10-26 18:00:00,57,0,989.7,7.06,33.7,28.8,4.7
2011-10-26 15:00:00,72,0,992.3,7.87,32,35.2,5.5
2011-10-26 12:00:00,72,0,994.9,4.22,27.8,51.2,5.9
2011-10-26 09:00:00,57,0,993.3,0.14,23.1,78.4,4.5
2011-10-26 06:00:00,48,0,991.6,0,22.9,83.2,4.8
2011-10-26 03:00:00,48,0,992.1,0,24.2,76.8,5.3
2011-10-26 00:00:00,57,0,993,0,26.5,60.8,3.7
2011-10-25 21:00:00,3,407.8,990.8,9.65,30.4,38.4,2.3
2011-10-25 18:00:00,84,0,991,6.95,32.4,30.4,4.7
2011-10-25 15:00:00,81,0,993.2,7.38,30.7,36.8,6.6
2011-10-25 12:00:00,81,0,994.8,4.39,28,48,5.1
2011-10-25 09:00:00,57,0,992.9,0.13,22.5,80,3.6
2011-10-25 06:00:00,45,0,991,0,23,81.6,5.6
2011-10-25 03:00:00,45,0,991.4,0,24.6,73.6,5.8
2011-10-25 00:00:00,51,0,992.6,0,26.3,67.2,5.8
2011-10-24 21:00:00,96,0,990,1.87,31.8,33.6,3.6
2011-10-24 18:00:00,72,0,989.5,7.74,34.3,28.8,5.1
2011-10-24 15:00:00,81,0,992.2,8.87,32.5,36.8,5.4
2011-10-24 12:00:00,81,0,995.3,4.78,29.2,48,6.2
2011-10-24 09:00:00,63,0,994.2,0.14,23.2,78.4,3.1
2011-10-24 06:00:00,57,0,993.1,0,22.8,88,3.7
2011-10-24 03:00:00,45,0,993.8,0,24.5,78.4,5.1
2011-10-24 00:00:00,42,0,994.7,0,26.5,64,3.5
2011-10-23 21:00:00,30,0,992.2,1.8,31.3,35.2,1.6
2011-10-23 18:00:00,186,0,991.8,6.13,33.4,30.4,1.7
2011-10-23 15:00:00,138,0,994.8,5.64,31.4,38.4,2.8
2011-10-23 12:00:00,87,0,996.7,4.3,29.4,48,2.8
2011-10-23 09:00:00,63,0,995.2,0.11,23.1,83.2,1.8
2011-10-23 06:00:00,54,0,993.4,0,22.6,86.4,2.9
2011-10-23 03:00:00,48,0,993.6,0,23.7,81.6,5
2011-10-23 00:00:00,42,0,993.9,0,25.6,70.4,3.1
2011-10-22 21:00:00,51,0,990.9,2,30.8,35.2,3.1
2011-10-22 18:00:00,84,317,990.4,1.36,33,35.2,2.7
2011-10-22 15:00:00,84,0,992.3,7.97,31.8,43.2,3.3
2011-10-22 12:00:00,66,0,994.4,3.72,27.3,60.8,3.7
2011-10-22 09:00:00,114,0,993.2,9.22,22.6,84.8,2.1
2011-10-22 06:00:00,57,0,992,0,22.8,88,4.2
2011-10-22 03:00:00,57,0,992.9,0,23.5,86.4,4.3
2011-10-22 00:00:00,30,1.8,993.1,0,24.3,78.4,4.5
2011-10-21 21:00:00,108,0,991,1.33,29.2,56,1.6
2011-10-21 18:00:00,108,0,990,7.03,33.2,36.8,2.8
2011-10-21 15:00:00,93,0,992.8,6.5,31.1,46.4,5.3
2011-10-21 12:00:00,72,0.2,993.7,3.26,27.7,60.8,4.6
2011-10-21 09:00:00,66,6,992.3,0.06,21.3,94.4,2.2
2011-10-21 06:00:00,66,9.8,991.2,0,21.3,92.8,1.7
2011-10-21 03:00:00,54,8.2,991.5,0,20.8,92.8,2.3
2011-10-21 00:00:00,42,3.6,993.1,0,21.3,92.8,3.4
2011-10-20 21:00:00,213,0.2,990.1,1.39,26.8,67.2,4.2
2011-10-20 18:00:00,219,4.6,989.4,2.87,27.3,68.8,5.7
2011-10-20 15:00:00,75,0,991.7,4.55,28.7,60.8,3.6
2011-10-20 12:00:00,60,0,993.9,1.61,24.8,78.4,3.1
2011-10-20 09:00:00,75,3,991.9,0.05,21.6,91.2,3.2
2011-10-20 06:00:00,60,0,990.3,0,23.4,91.2,4.1
2011-10-20 03:00:00,57,0,991.9,0,24.9,80,5
2011-10-20 00:00:00,66,0,991.9,0,25.7,73.6,5.1
2011-10-19 21:00:00,84,0,988.9,2.18,28.2,62.4,3.3
2011-10-19 18:00:00,96,0,988.9,4.7,33.6,41.6,2.9
2011-10-19 15:00:00,78,0,991.8,5.72,31.9,46.4,3
2011-10-19 12:00:00,60,0,993.9,2.23,28.4,59.2,3.2
2011-10-19 09:00:00,45,0,992,0.05,24.6,80,2.1
2011-10-19 06:00:00,54,0,990.7,0,24.5,80,4.5
2011-10-19 03:00:00,54,0,991.4,0,25.2,78.4,6.3
2011-10-19 00:00:00,54,0,990.5,0,26.7,65.6,5.3
2011-10-18 21:00:00,42,0,987.3,1.92,31.7,41.6,2.9
2011-10-18 18:00:00,63,0,987.1,4.98,33.8,36.8,3.2
2011-10-18 15:00:00,60,0,988.6,5.28,31.7,44.8,4.4
2011-10-18 12:00:00,66,0,991.2,2.04,27,68.8,4.5
2011-10-18 09:00:00,66,0,989.8,0.05,23.4,88,2.9
2011-10-18 06:00:00,57,0,988.2,0,23.7,84.8,4.3
2011-10-18 03:00:00,54,0,989.4,0,24.3,78.4,4.5
2011-10-18 00:00:00,42,0,989.9,0,26,62.4,5.8
2011-10-17 21:00:00,51,0,987.6,0.74,29.6,48,1.8
2011-10-17 18:00:00,48,0,987.6,3.16,31.5,44.8,3.9
2011-10-17 15:00:00,60,0,989.4,4.79,30.3,51.2,5.3
2011-10-17 12:00:00,63,0.2,991.5,1.97,27.9,62.4,4.4
2011-10-17 09:00:00,63,0.6,990.8,0.02,22.3,91.2,3.8
2011-10-17 06:00:00,45,0,989.9,0,24.4,78.4,5.1
2011-10-17 03:00:00,51,0,990.7,0,25.6,72,7.3
2011-10-17 00:00:00,51,0,990.7,0,26.3,70.4,8.1
2011-10-16 21:00:00,57,0,987.9,1.67,30.8,51.2,3.8
2011-10-16 18:00:00,72,0,987.7,5.99,34.4,35.2,2.3
2011-10-16 15:00:00,81,0,990.4,5,31.7,44.8,3.6
2011-10-16 12:00:00,66,0,992.2,2.09,28.4,56,5.2
2011-10-16 09:00:00,63,0,990.8,0.05,24.8,72,5.2
2011-10-16 06:00:00,60,0,989.3,0,25,72,5.7
2011-10-16 03:00:00,54,0,990.1,0,25.4,73.6,6.8
2011-10-16 00:00:00,54,0,989.6,0,26.1,68.8,6.2
2011-10-15 21:00:00,72,0,986.9,1.6,31.9,40,2.9
2011-10-15 18:00:00,105,0,987,5.14,34.2,33.6,2.7
2011-10-15 15:00:00,63,0,989.6,5.28,32.3,43.2,4.8
2011-10-15 12:00:00,72,0,992.1,2.44,28.5,57.6,4.4
2011-10-15 09:00:00,60,0,991.2,0.05,24.4,78.4,3.9
2011-10-15 06:00:00,57,0,990.1,0,24.3,80,4.8
2011-10-15 03:00:00,57,0,991,0,24.4,78.4,5.4
2011-10-15 00:00:00,48,0,991,0,26.2,62.4,4.7
2011-10-14 21:00:00,63,0,988.5,0.97,30.9,41.6,1.6
2011-10-14 18:00:00,54,290.6,988.2,10.12,32.6,59.2,42.1
2011-10-14 15:00:00,72,0,990.7,3.59,30.5,46.4,4.2
2011-10-14 12:00:00,63,0,992.2,2.86,28.2,56,5.6
2011-10-14 09:00:00,69,0,990.9,0.04,24.8,67.2,5.1
2011-10-14 06:00:00,60,0,990.1,0,25.1,70.4,5.4
2011-10-14 03:00:00,54,0,991.2,0,25.1,75.2,7
2011-10-14 00:00:00,45,0,990.8,0,26.1,60.8,7.1
2011-10-13 21:00:00,60,0,988.7,1.74,30.4,49.6,4.6
2011-10-13 18:00:00,87,0,988.2,5.1,34.3,32,3.1
2011-10-13 15:00:00,72,0,991.2,5.72,32.1,41.6,3.8
2011-10-13 12:00:00,78,0,993.1,1.6,28,57.6,5.6
2011-10-13 09:00:00,63,0,991.8,0.04,25,70.4,5.1
2011-10-13 06:00:00,63,0,990.7,0,25.3,67.2,6
2011-10-13 03:00:00,51,0,991.1,0,25.4,72,6.7
2011-10-13 00:00:00,45,0,991.2,0,25.8,68.8,6.5
2011-10-12 21:00:00,81,0,988.1,2.03,32.2,35.2,2.8
2011-10-12 18:00:00,78,0,988.3,6.54,34.6,32,2.8
2011-10-12 15:00:00,69,0,991.3,5.12,31.8,38.4,3.1
2011-10-12 12:00:00,72,0,994,3.37,28.3,51.2,4.7
2011-10-12 09:00:00,66,0,992.7,0.04,23.9,70.4,5
2011-10-12 06:00:00,63,0,990.9,0,23.9,75.2,5.9
2011-10-12 03:00:00,51,0,991.5,0,25,72,6.7
2011-10-12 00:00:00,48,0,991.6,0,26,68.8,6.9
2011-10-11 21:00:00,66,0,988.4,2,32.5,32,4
2011-10-11 18:00:00,54,0,988.4,8.15,35,27.2,4.7
2011-10-11 15:00:00,66,0,992,8.72,33.4,36.8,4.2
2011-10-11 12:00:00,63,0,994.7,1.88,27.9,56,4.5
2011-10-11 09:00:00,60,0,993.1,0.04,23.5,76.8,3.7
2011-10-11 06:00:00,54,0,991.3,0,23.3,81.6,4.9
2011-10-11 03:00:00,48,0,991.3,0,24.7,73.6,5.6
2011-10-11 00:00:00,42,0,991.4,0,26.4,60.8,6.9
2011-10-10 21:00:00,57,0,988.8,2.09,32.9,32,3.3
2011-10-10 18:00:00,69,0,988.5,6.92,35.1,30.4,3
2011-10-10 15:00:00,87,0,990.9,5.53,32.6,36.8,2.6
2011-10-10 12:00:00,78,0,993.7,2.76,28.2,54.4,4.5
2011-10-10 09:00:00,60,0,991.9,0.05,23.3,76.8,4
2011-10-10 06:00:00,54,0,990.5,0,23.7,80,6
2011-10-10 03:00:00,45,0,990.8,0,24.7,70.4,6.1
2011-10-10 00:00:00,39,0,991.4,0,27.5,48,5.5
2011-10-09 21:00:00,75,0,988.8,1.79,33,28.8,3.3
2011-10-09 18:00:00,108,0,988.8,7.13,35.4,25.6,3.1
2011-10-09 15:00:00,108,0,991.3,9,34.4,28.8,3.3
2011-10-09 12:00:00,81,0,994.3,4.75,30.7,40,3.5
2011-10-09 09:00:00,54,0,992.8,0.11,22.9,75.2,1.8
2011-10-09 06:00:00,51,0,991.4,0,22.8,78.4,3.3
2011-10-09 03:00:00,48,0,992.3,0,24.2,73.6,5.7
2011-10-09 00:00:00,48,0,993.3,0,26.5,60.8,5.9
2011-10-08 21:00:00,120,0,989.6,2,32.6,22.4,2.7
2011-10-08 18:00:00,108,0,989,8.16,10.8,16,3.7
2011-10-08 15:00:00,126,0,991.4,9.5,34.4,20.8,3.4
2011-10-08 12:00:00,108,0,994,4.7,30.1,35.2,2.8
2011-10-08 09:00:00,63,0,993,0.1,22.5,80,2.4
2011-10-08 06:00:00,45,0,992.2,0,23.4,78.4,3.2
2011-10-08 03:00:00,45,0,992.7,0,24.2,75.2,5.3
2011-10-08 00:00:00,51,0,992.6,0,26.8,57.6,4.5
2011-10-07 21:00:00,108,0,990.3,1.87,32.6,25.6,3.4
2011-10-07 18:00:00,123,0,990,8,35.6,19.2,3.9
2011-10-07 15:00:00,111,0,992.6,9.3,34.3,22.4,4.8
2011-10-07 12:00:00,105,0,995.6,4.64,30.7,32,3.5
2011-10-07 09:00:00,63,0,994.2,0.1,23.5,68.8,3.2
2011-10-07 06:00:00,60,0,993.1,0,23.6,70.4,3.8
2011-10-07 03:00:00,51,0,993.6,0,24.9,70.4,5.9
2011-10-07 00:00:00,96,0,993.9,0,27.6,54.4,3.3
2011-10-06 21:00:00,105,0,991.8,1.92,31.6,30.4,5.4
2011-10-06 18:00:00,102,0,990.4,7.98,34.5,24,5.1
2011-10-06 15:00:00,105,0,993.6,9.54,33.7,27.2,5.8
2011-10-06 12:00:00,90,0,996.3,4.69,30.1,36.8,4.4
2011-10-06 09:00:00,60,0,994.7,0.1,22.5,73.6,2.6
2011-10-06 06:00:00,54,0,992.9,0,23.3,72,4.8
2011-10-06 03:00:00,48,0,993,0,23.3,72,5.5
2011-10-06 00:00:00,54,0,993.5,0,26.8,60.8,5.7
2011-10-05 21:00:00,90,0,991.2,1.91,33,27.2,4.7
2011-10-05 18:00:00,105,0,991,7.5,35.5,27.2,5.1
2011-10-05 15:00:00,99,0,993.4,7.97,34.3,28.8,6.6
2011-10-05 12:00:00,87,0,996.4,4.51,30.2,41.6,5.8
2011-10-05 09:00:00,63,0,995,0.08,24,76.8,3.1
2011-10-05 06:00:00,66,0,993.1,0,24.4,76.8,3.1
2011-10-05 03:00:00,48,716.6,993.2,10.24,24.5,76.8,6.4
2011-10-05 00:00:00,51,0,993.5,0,27,51.2,6.5
2011-10-04 21:00:00,87,0,990.7,1.96,32.5,25.6,4.6
2011-10-04 18:00:00,93,0,990.2,8.09,35.5,24,4.3
2011-10-04 15:00:00,84,0,993.3,9.08,33.4,33.6,4.7
2011-10-04 12:00:00,75,0,995.8,3.7,29,48,4.5
2011-10-04 09:00:00,63,0,994.6,0.08,22.4,83.2,4.2
2011-10-04 06:00:00,51,0,992.9,0,23.2,81.6,5.1
2011-10-04 03:00:00,51,0,993.4,0,24.1,76.8,5.9
2011-10-04 00:00:00,48,0,993.7,0,26.2,60.8,6.7
2011-10-03 21:00:00,51,0,990.9,1.8,31,33.6,5.2
2011-10-03 18:00:00,60,0,989.9,8,34.1,28.8,5.5
2011-10-03 15:00:00,69,0,993,8.63,32.4,33.6,6.1
2011-10-03 12:00:00,72,0,995.6,4.28,28.1,48,4.5
2011-10-03 09:00:00,63,0,994.3,0.06,22.8,75.2,3.8
2011-10-03 06:00:00,51,0,991.8,0,23.1,72,5.4
2011-10-03 03:00:00,45,0,992.1,0,24.5,73.6,6.4
2011-10-03 00:00:00,51,0,992.7,0,25.9,70.4,6.8
2011-10-02 21:00:00,93,0,989.5,1.86,32.6,27.2,3.7
2011-10-02 18:00:00,114,0,989.3,7.99,35.3,24,3.3
2011-10-02 15:00:00,306,455,992.1,8.64,34.7,25.6,1.9
2011-10-02 12:00:00,153,451.8,994.6,6.5,29.6,36.8,10.2
2011-10-02 09:00:00,57,0,992.9,0.08,22.1,76.8,3
2011-10-02 06:00:00,51,0,991.5,0,22.3,80,3.6
2011-10-02 03:00:00,48,0,992.6,0,24.1,72,5.6
2011-10-02 00:00:00,48,0,993.1,0,26.1,59.2,6.6
2011-10-01 21:00:00,72,0,990.6,1.91,32.5,27.2,3.6
2011-10-01 18:00:00,102,0,989.9,7.92,35.1,25.6,3.6
2011-10-01 15:00:00,99,0,992.6,9.25,34.2,28.8,4.8
2011-10-01 12:00:00,78,0,994.9,4.21,29.3,43.2,4.5
2011-10-01 09:00:00,57,80,993.6,11.34,22.6,80,3.1
2011-10-01 06:00:00,51,0,992.2,12.28,23.3,80,4.4
2011-10-01 03:00:00,51,0,993.6,0,25.1,73.6,6.3
2011-10-01 00:00:00,48,0,993.6,0,26.3,67.2,7
2011-09-30 21:00:00,90,0,990.7,1.99,32.7,25.6,3.8
2011-09-30 18:00:00,105,0,990.3,7.98,35.6,19.2,4.1
2011-09-30 15:00:00,117,0,993.2,9.22,34.6,25.6,4.9
2011-09-30 12:00:00,90,0,996.1,4.38,30.4,36.8,4.9
2011-09-30 09:00:00,54,0,994.8,0.07,22.9,76.8,2.9
2011-09-30 06:00:00,48,0,993.4,0,23.2,81.6,3.1
2011-09-30 03:00:00,48,0,994.5,0,24.5,76.8,5.3
2011-09-30 00:00:00,42,0,994,0,26.6,62.4,6.3
2011-09-29 21:00:00,75,0,991.1,1.7,33.3,30.4,3.3
2011-09-29 18:00:00,162,0,991,6.77,36.2,25.6,2.6
2011-09-29 15:00:00,180,0,994,6.44,33.1,38.4,2.5
2011-09-29 12:00:00,72,0,996.4,3.9,30.2,49.6,3.8
2011-09-29 09:00:00,45,0,995.2,0.05,23.1,84.8,2.3
2011-09-29 06:00:00,45,0,995.2,0.05,23.1,84.8,2.3
2011-09-29 03:00:00,48,0,994.1,0,25,73.6,4.9
2011-09-29 00:00:00,48,0,994.3,0,28.2,48,3.6
2011-09-28 21:00:00,99,0,991.9,1.61,32.7,28.8,2.8
2011-09-28 18:00:00,102,0,991.5,6.53,35.5,24,3.6
2011-09-28 15:00:00,105,0,994.3,8.87,33.6,30.4,3.4
2011-09-28 12:00:00,75,0,996.7,4.49,30.6,44.8,2.3
2011-09-28 09:00:00,69,0,995.4,0.06,22.8,81.6,1.7
2011-09-28 06:00:00,48,0,994.1,0,23.4,78.4,3.7
2011-09-28 03:00:00,51,0,995,0,24.9,67.2,5
2011-09-28 00:00:00,54,0,995.6,0,27.3,57.6,4.9
2011-09-27 21:00:00,93,0,993,1.55,31.4,32,3.5
2011-09-27 18:00:00,42,182,992.5,3.88,33.8,75.2,27.3
2011-09-27 15:00:00,102,0,995.1,7.86,32.5,32,4.7
2011-09-27 12:00:00,117,0,997.8,3.82,29.5,41.6,4.4
2011-09-27 09:00:00,75,0,996.1,0.05,24.6,62.4,4.4
2011-09-27 06:00:00,51,0,994.9,0,24,80,3.7
2011-09-27 03:00:00,51,0,995.3,0,25.2,76.8,5.1
2011-09-27 00:00:00,57,0,995.3,0,27.5,62.4,3.1
2011-09-26 21:00:00,105,0,992.2,1.88,32.8,27.2,4.1
2011-09-26 18:00:00,102,0,991.7,7.9,35.7,24,3.8
2011-09-26 15:00:00,135,0,994.9,9.13,34.7,27.2,4
2011-09-26 12:00:00,111,0,998.1,4.16,30.7,33.6,3
2011-09-26 09:00:00,60,0,996.7,0.05,24,72,3.3
2011-09-26 06:00:00,60,0,995.4,0,24.5,73.6,3.4
