DataHora (GMT),DirVento (oNV ),Precipitacao (mm ),PressaoAtm (mB ),RadSolAcum (MJ/m2 ),TempAr (oC ),UmidRel (% ),VelVento (m/s )
2015-06-28 18:00:00,0,0,992.8,5.22,35.3,28.8,0
2015-06-28 15:00:00,129,0,995.6,6.91,33.1,33.6,0
2015-06-28 12:00:00,0,0,997.8,2.76,29.4,48,0
2015-06-28 09:00:00,0,0,996.2,0,24.5,68.8,0
2015-06-28 06:00:00,0,204.8,995.5,0.19,24.7,68.8,0
2015-06-28 03:00:00,105,0,1002.1,1.54,25.6,64,0
2015-06-28 00:00:00,306,0,871.7,0.77,28.3,41.6,0
2015-06-27 21:00:00,0,0,994.9,1.85,28,33.6,0
2015-06-27 18:00:00,93,0,994.7,5.64,33.6,28.8,0
2015-06-27 15:00:00,114,0,997.3,6.91,32.5,33.6,3.2
2015-06-27 12:00:00,0,0,999.6,2.9,28,44.8,0
2015-06-27 09:00:00,0,0,997.6,0,22.9,78.4,0
2015-06-27 06:00:00,0,0,997.3,0,24.4,78.4,0
2015-06-27 03:00:00,33,0,997.9,0,25.4,72,0
2015-06-27 00:00:00,0,0,997.3,0,28.3,49.6,0
2015-06-26 21:00:00,0,0,996,1,29.8,43.2,0
2015-06-26 18:00:00,0,0,996.1,4.92,32.1,35.2,0
2015-06-26 15:00:00,114,0,998.6,5.09,30.7,40,0
2015-06-26 12:00:00,0,0,1000.2,2.18,27.3,56,0
2015-06-26 09:00:00,0,0,998.8,0,21.9,89.6,0
2015-06-26 06:00:00,0,0,998.2,0,22.3,88,0
2015-06-26 03:00:00,0,0,999.3,0,22.5,88,3.2
2015-06-26 00:00:00,0,0,1000.2,0,23,84.8,0
2015-06-25 21:00:00,84,0,998,0.68,24,78.4,0.3
2015-06-25 18:00:00,0,0,995.8,3.08,32.1,41.6,0
2015-06-25 15:00:00,0,0,998.2,4.5,32.1,43.2,0
2015-06-25 12:00:00,0,0,1000.4,1.76,26.1,70.4,0
2015-06-25 09:00:00,0,0,998.5,0,23.1,88,0
2015-06-25 06:00:00,0,0.2,998.1,0,23.6,86.4,0
2015-06-25 03:00:00,0,0,998.5,0,24.3,72,0
2015-06-25 00:00:00,39,0,998.2,0,26.5,60.8,0
2015-06-24 21:00:00,0,0,996.1,1.68,30.7,38.4,0
2015-06-24 18:00:00,87,0,995.4,5.68,33.2,32,0
2015-06-24 15:00:00,0,0,997.8,4.82,31.1,43.2,0
2015-06-24 12:00:00,0,0,999.5,1.07,26.2,72,0
2015-06-24 09:00:00,0,0.2,998,0,22.8,91.2,0
2015-06-24 06:00:00,0,3.6,997.2,0,23.1,89.6,0
2015-06-24 03:00:00,0,0,998.5,0,25.1,75.2,0
2015-06-24 00:00:00,63,0,998.3,0,25.3,73.6,0.1
2015-06-23 21:00:00,0,0,996.2,0.95,29.8,49.6,0
2015-06-23 18:00:00,87,0,995.3,2.74,32.3,36.8,0
2015-06-23 15:00:00,0,0,997.4,5.5,31,40,0
2015-06-23 12:00:00,0,0.2,999,2.77,28.4,57.6,0
2015-06-23 09:00:00,0,0,997.2,0,22.3,91.2,0
2015-06-23 06:00:00,180,4.2,996.5,0.1,22.8,88,0
2015-06-23 03:00:00,48,0,997.2,0,25.6,75.2,0
2015-06-23 00:00:00,0,0,996.9,0,33.9,49.6,0
2015-06-22 21:00:00,0,0,995,1.9,31.9,28.8,0
2015-06-22 18:00:00,60,0,994.8,6.7,33.8,25.6,0
2015-06-22 15:00:00,0,0,997.3,7.25,32.8,28.8,0
2015-06-22 12:00:00,0,0,999,2.93,29.4,36.8,0
2015-06-22 09:00:00,0,0,997,0.01,24.3,78.4,0
2015-06-22 06:00:00,0,0,996.3,0,25.4,78.4,0
2015-06-22 03:00:00,0,0,997,0,26.2,72,0
2015-06-22 00:00:00,48,0,996.8,0,28.3,57.6,0
2015-06-21 21:00:00,0,0,994.4,1.15,31.8,33.6,0
2015-06-21 18:00:00,105,0,994.5,4.12,33.3,33.6,0
2015-06-21 15:00:00,144,0,997,4.73,31.1,40,0
2015-06-21 12:00:00,0,0,998.4,2.24,28.7,52.8,0
2015-06-21 09:00:00,0,0,996.6,0,23.5,81.6,0
2015-06-21 06:00:00,0,0,996.2,0,23.9,80,0
2015-06-21 03:00:00,45,0,997,0,25.6,70.4,0
2015-06-21 00:00:00,42,0,996.3,0,28.6,49.6,0
2015-06-20 21:00:00,87,0,993.9,1.87,32.3,28.8,0.4
2015-06-20 18:00:00,96,0,993.4,5.76,34.8,22.4,0.1
2015-06-20 15:00:00,96,0,995.9,7.19,33.8,30.4,0
2015-06-20 12:00:00,111,0,997.7,2.9,29.6,44.8,0
2015-06-20 09:00:00,0,0,995.7,0.01,21.7,88,0
2015-06-20 06:00:00,0,0,995.2,0,23,81.6,0
2015-06-20 03:00:00,0,0,995.9,0,24.3,75.2,0
2015-06-20 00:00:00,24,0,995.4,0,26.9,52.8,0
2015-06-19 21:00:00,129,0,993.4,1.84,31.4,28.8,0
2015-06-19 18:00:00,135,0,993.2,5.72,34.3,27.2,0
2015-06-19 15:00:00,105,0,996,5.4,33.1,35.2,0
2015-06-19 12:00:00,84,0,997.7,2.29,29,51.2,0
2015-06-19 09:00:00,0,0,996.3,0,22.8,83.2,0
2015-06-19 06:00:00,0,0,996.3,0,22.8,83.2,0
2015-06-19 03:00:00,30,0,995.5,0,24.8,73.6,0
2015-06-19 00:00:00,0,0,994.9,0,26.6,51.2,0
2015-06-18 21:00:00,111,0,992.7,1.91,31.4,30.4,0
2015-06-18 18:00:00,90,0,992.2,6.8,33.8,25.6,0.2
2015-06-18 15:00:00,102,0,994.5,7.32,32.6,27.2,0.1
2015-06-18 12:00:00,0,0,996.9,2.99,29.6,35.2,0
2015-06-18 09:00:00,0,0,995.2,0.01,21.9,84.8,0
2015-06-18 06:00:00,12,0,994.5,0,22.6,83.2,0
2015-06-18 03:00:00,0,0,995.3,0,23.9,76.8,0
2015-06-18 00:00:00,0,25.6,994,0,26.1,57.6,9.6
2015-06-17 21:00:00,75,0,992.7,1.64,29.2,46.4,0
2015-06-17 18:00:00,78,0,992,4.94,32.5,33.6,0
2015-06-17 15:00:00,102,0,994.3,7.24,33.1,32,0
2015-06-17 12:00:00,123,0,996.3,3.05,29.1,38.4,0
2015-06-17 09:00:00,0,0,994.5,0.01,21.4,86.4,0
2015-06-17 06:00:00,0,0,993.6,0,23.3,81.6,0
2015-06-17 03:00:00,0,0,994.3,0,24.8,76.8,0
2015-06-17 00:00:00,54,0,993.9,0,27.1,64,0
2015-06-16 21:00:00,105,0,991.6,1.92,32.4,32,0
2015-06-16 18:00:00,111,0,991.6,5.87,35.7,25.6,0
2015-06-16 15:00:00,114,0,994.1,6.35,32.6,35.2,0
2015-06-16 12:00:00,99,0,996.4,2.74,30.2,46.4,0
2015-06-16 09:00:00,0,0,994.5,0,22.8,84.8,0
2015-06-16 06:00:00,0,0,993.7,0,23.8,80,0
2015-06-16 03:00:00,0,0,994.9,0,25.3,72,0
2015-06-16 00:00:00,0,0,994.9,0,25.3,72,0
2015-06-15 21:00:00,0,0,992.5,1.82,28.7,30.4,0
2015-06-15 18:00:00,66,0,992.4,6.41,35,25.6,0
2015-06-15 15:00:00,69,0,995.3,6.86,32.6,33.6,0
2015-06-15 12:00:00,0,0.4,996.8,2.82,29.3,52.8,0
2015-06-15 09:00:00,0,0.2,995.1,0,22.3,89.6,0
2015-06-15 06:00:00,0,0,993.9,0,24,84.8,0
2015-06-15 03:00:00,45,0,995.1,0,25.4,76.8,0
2015-06-15 00:00:00,0,0,994.8,0,26.9,62.4,0
2015-06-14 21:00:00,78,0,992.3,1.5,30.3,46.4,0
2015-06-14 18:00:00,84,0,991.5,4.04,33,35.2,0
2015-06-14 15:00:00,81,0,994.3,5.9,31.2,41.6,0
2015-06-14 12:00:00,0,0,996,3,29.3,46.4,0
2015-06-14 09:00:00,0,0,994,0.01,21.1,89.6,0
2015-06-14 06:00:00,0,0,993.3,0,23,84.8,0
2015-06-14 03:00:00,0,0,994.4,0,24.7,75.2,0
2015-06-14 00:00:00,54,0,994.2,0,26.8,54.4,0
2015-06-13 21:00:00,69,0,992.2,1.85,31.1,32,0
2015-06-13 18:00:00,81,0,991.9,6.74,34.2,24,0
2015-06-13 15:00:00,93,0,994.8,7.3,32.8,28.8,0
2015-06-13 12:00:00,87,0,996.9,3.04,28.9,40,0
2015-06-13 09:00:00,0,0,994.9,0.01,21.8,88,0
2015-06-13 06:00:00,0,0,994.4,0,23.5,83.2,0
2015-06-13 03:00:00,0,0,995.2,0,24.8,78.4,0
2015-06-13 00:00:00,48,0,994.7,0,26.9,65.6,0
2015-06-12 21:00:00,48,0,994.7,0,26.9,65.6,0
2015-06-12 18:00:00,0,0,992.4,1.52,31.5,38.4,0
2015-06-12 15:00:00,0,0,992,4.32,33.4,33.6,0
2015-06-12 12:00:00,117,0,994.5,6.11,33.1,36.8,0
2015-06-12 09:00:00,0,0,995.1,0.01,22.3,88,0
2015-06-12 06:00:00,0,0,993.9,0,23.6,83.2,0
2015-06-12 03:00:00,0,0,994.7,0,25.2,78.4,0
2015-06-12 00:00:00,54,6.4,994.6,0,27.3,60.8,0
2015-06-11 21:00:00,0,0,992,1.86,31.7,28.8,0
2015-06-11 18:00:00,117,0,991.3,6.72,35.6,25.6,0
2015-06-11 15:00:00,129,0,993.2,7.34,34.8,27.2,0
2015-06-11 12:00:00,0,0,994.9,3,30.8,41.6,0
2015-06-11 09:00:00,0,0,993.2,0.01,23.6,89.6,0
2015-06-11 06:00:00,0,0,992.8,0,24.7,84.8,0
2015-06-11 03:00:00,48,0,993.8,0,25.5,80,0
2015-06-11 00:00:00,0,0,993.6,0,29.3,46.4,0
2015-06-10 21:00:00,0,0,992.2,1.31,31.5,40,0
2015-06-10 18:00:00,0,0,991.7,4.58,34.8,32,0
2015-06-10 15:00:00,0,0,993.7,5.06,6.4,16,0.8
2015-06-10 12:00:00,0,0,992.1,0.41,28.2,56,0
2015-06-10 09:00:00,0,0,993.4,0.01,22.7,86.4,0
2015-06-10 06:00:00,0,0,993,0,23.8,80,0
2015-06-10 03:00:00,0,0,994.2,0,25.3,72,0
2015-06-10 00:00:00,0,0,994.6,0,26.7,59.2,0
2015-06-09 21:00:00,0,0,992.4,0.56,29.9,40,0
2015-06-09 18:00:00,0,0,992.1,5,32.4,32,0
2015-06-09 15:00:00,0,0,994,6.68,32.4,35.2,3.2
2015-06-09 12:00:00,0,0.2,995.5,2.74,27.4,60.8,0
2015-06-09 09:00:00,0,0,994,0.01,,68.8,0
2015-06-09 06:00:00,0,0,993.2,0,22.3,91.2,0
2015-06-09 03:00:00,69,0.2,994.3,0,22.6,91.2,0
2015-06-09 00:00:00,0,0,994.9,0,25.4,73.6,0
2015-06-08 21:00:00,0,0,992.9,0.73,28.1,56,0
2015-06-08 18:00:00,0,0,992.6,2.88,29.6,51.2,0
2015-06-08 15:00:00,99,0,994.6,3.3,29.5,52.8,0
2015-06-08 12:00:00,0,0,995.5,2.44,27.4,62.4,0
2015-06-08 09:00:00,0,0,994.7,0.01,22.4,36.8,0
2015-06-08 06:00:00,102,2.2,993.9,0,23,84.8,0
2015-06-08 03:00:00,72,409.6,995.2,0,24.6,75.2,0
2015-06-08 00:00:00,60,0,994.9,0,27.8,62.4,0
2015-06-07 21:00:00,0,0,991.9,1.72,31.7,33.6,0
2015-06-07 18:00:00,0,0,991.5,6.25,35.1,28.8,0
2015-06-07 15:00:00,0,0,993.7,7.27,33.2,32,0
2015-06-07 12:00:00,0,0,995.3,2.93,30.4,44.8,0
2015-06-07 09:00:00,0,0,993.9,0.01,16.6,81.6,0
2015-06-07 06:00:00,0,0,993.6,0,23.7,83.2,0
2015-06-07 03:00:00,39,0,994.1,0,25.3,80,0
2015-06-07 00:00:00,0,0,993.6,0,27.1,68.8,0
2015-06-06 21:00:00,0,0,991.4,1.3,30.6,44.8,0
2015-06-06 18:00:00,117,0,991,4.27,33.3,36.8,0
2015-06-06 15:00:00,0,0,993.5,8.96,32.2,38.4,0
2015-06-06 12:00:00,0,0,994.7,2.89,29.3,51.2,0
2015-06-06 09:00:00,0,0,993.4,0.01,23.7,81.6,0
2015-06-06 06:00:00,0,0,993.3,0,24.8,81.6,0
2015-06-06 03:00:00,0,0,994.6,0,25.6,76.8,0
2015-06-06 00:00:00,57,0,994.1,0,27.9,57.6,0
2015-06-05 21:00:00,0,0,992.2,1.3,30.2,44.8,0
2015-06-05 18:00:00,192,0,992.4,5.53,33,33.6,0.3
2015-06-05 15:00:00,102,0,995.4,6.54,31.6,43.2,0
2015-06-05 12:00:00,0,0,997,2.87,28.3,57.6,0
2015-06-05 09:00:00,0,0,995.6,0.01,22.3,91.2,0
2015-06-05 06:00:00,0,0,994.6,0,22.9,65.6,0
2015-06-05 03:00:00,0,0.2,996.3,0,23.7,91.2,0
2015-06-05 00:00:00,45,0.8,995.6,0,23.8,89.6,0
2015-06-04 21:00:00,0,0,993.7,0.98,26.1,76.8,0
2015-06-04 18:00:00,0,0,993.7,0.98,26.1,54.4,0
2015-06-04 15:00:00,12,0,995.1,4.92,30.3,56,0
2015-06-04 12:00:00,0,0,996.5,2.4,28.1,64,0
2015-06-04 09:00:00,0,2,994.8,0.01,22.4,89.6,0
2015-06-04 06:00:00,0,0,993.8,0,25.7,80,0
2015-06-04 03:00:00,0,22.4,995.3,3.14,25.8,84.8,7.5
2015-06-04 00:00:00,0,0,994.2,0,28,59.2,0
2015-06-03 21:00:00,0,0,992.2,1.24,38.2,36.8,0
2015-06-03 18:00:00,0,204.8,992,5.75,33,36.8,0
2015-06-03 15:00:00,0,0,994.8,6.23,32.7,41.6,0
2015-06-03 12:00:00,0,0,995.8,1.74,28.6,62.4,0
2015-06-03 09:00:00,0,0,994.1,0.01,23.8,88,0
2015-06-03 06:00:00,0,0.8,993.3,0,24.5,86.4,0.1
2015-06-03 03:00:00,0,0,994.5,0,25.1,81.6,0
2015-06-03 00:00:00,0,0,994.1,0,27.4,64,0
2015-06-02 21:00:00,0,0,992,1.38,37.7,38.4,0
2015-06-02 18:00:00,0,0,992,1.38,31.9,38.4,0
2015-06-02 15:00:00,0,0,993.9,3.89,31.6,46.4,0
2015-06-02 12:00:00,0,0,995.9,1.96,27.2,68.8,0
2015-06-02 09:00:00,0,0,993.9,0,23.2,88,0
2015-06-02 06:00:00,0,0,992.9,0,22.9,86.4,0
2015-06-02 03:00:00,0,0,994.2,0,24.4,78.4,0
2015-06-02 00:00:00,0,0,994.6,0,26.7,60.8,0
2015-06-01 21:00:00,0,0,992.3,1.82,30.8,35.2,0
2015-06-01 18:00:00,0,0,991.4,6.86,35.6,25.6,0
2015-06-01 15:00:00,0,0,994.3,7.01,33.3,35.2,3.2
2015-06-01 12:00:00,0,0,996.4,3.2,29.1,51.2,0
2015-06-01 09:00:00,0,0,994.2,0.01,22.6,91.2,0
2015-06-01 06:00:00,0,0,993.2,0,23.2,88,0
2015-06-01 03:00:00,0,0,994.4,3.65,25,78.4,0
2015-06-01 00:00:00,0,0,994.5,0,27.4,67.2,0
2015-05-31 21:00:00,72,0,992.5,1,29.9,49.6,0
2015-05-31 18:00:00,69,0,991.6,5.18,32.6,36.8,0
2015-05-31 15:00:00,0,0.2,994.2,7.43,33,40,1.6
2015-05-31 12:00:00,0,0,995.7,3.11,28,57.6,0
2015-05-31 09:00:00,0,0,993.8,0.01,23.6,92.8,0
2015-05-31 06:00:00,0,0.8,992.7,0,23.3,92.8,0
2015-05-31 03:00:00,0,8.2,994.5,0,22.9,89.6,0
2015-05-31 00:00:00,0,0,993.8,0,28.4,57.6,0
2015-05-30 21:00:00,0,0,991,1.34,32.2,43.2,0
2015-05-30 18:00:00,0,0,990.3,5.18,33.8,35.2,0
2015-05-30 15:00:00,18,0,992.9,6.44,33.6,38.4,0
2015-05-30 12:00:00,0,0,994.6,2.48,28.1,62.4,0
2015-05-30 09:00:00,0,0,992.3,0.01,22,89.6,0
2015-05-30 06:00:00,0,0,991.2,0,22.9,84.8,0
2015-05-30 03:00:00,0,0,992.4,0,24.2,76.8,0
2015-05-30 00:00:00,0,0,992.8,0,26.5,57.6,0
2015-05-29 21:00:00,0,0,990.1,1.4,31.6,32,0
2015-05-29 18:00:00,0,0,989.8,5.42,35.3,28.8,0
2015-05-29 15:00:00,0,0,992.4,4.25,32.1,41.6,0
2015-05-29 12:00:00,0,0,994.3,1.49,27.8,59.2,0
2015-05-29 09:00:00,0,0,992.9,0.01,23.7,84.8,0
2015-05-29 06:00:00,0,0,992,0,24.9,81.6,0
2015-05-29 03:00:00,0,0,993.4,0,26.1,75.2,0
2015-05-29 00:00:00,0,0,993.2,0,27.8,60.8,0
2015-05-28 21:00:00,0,0,991.1,1.25,31.5,33.6,0
2015-05-28 18:00:00,0,0,990.9,5.1,33.5,30.4,0
2015-05-28 15:00:00,0,0,993.5,7.24,33.7,32,0
2015-05-28 12:00:00,0,0,995.7,2.95,29.4,51.2,0
2015-05-28 09:00:00,0,0,994.1,0.01,22.8,89.6,0
2015-05-28 06:00:00,0,0,993.1,0,24.4,83.2,0
2015-05-28 03:00:00,0,0,994.2,0,25.3,78.4,0
2015-05-28 00:00:00,0,0,994.6,0,27.5,59.2,0
2015-05-27 21:00:00,0,0,991.9,1.62,31.3,36.8,0
2015-05-27 18:00:00,0,0,991.6,6.62,34.1,30.4,0
2015-05-27 15:00:00,0,0,994,7.07,32.6,35.2,0
2015-05-27 12:00:00,0,0,995.7,2.76,28,59.2,0
2015-05-27 09:00:00,0,0,993.9,0.01,23.7,84.8,0
2015-05-27 06:00:00,0,0,992.4,0,23.8,88,0
2015-05-27 03:00:00,0,0,993.9,0,25.1,81.6,0
2015-05-27 00:00:00,0,0,993.6,0,26.2,75.2,0
2015-05-26 21:00:00,96,1.2,991.2,1.55,27.1,67.2,0
2015-05-26 18:00:00,60,0,991.2,4.74,34.1,35.2,0
2015-05-26 15:00:00,0,0,993.4,5.7,33.5,38.4,0
2015-05-26 12:00:00,0,0,995.1,2.71,29.4,54.4,0
2015-05-26 09:00:00,0,0,993.6,0,24.1,83.2,0
2015-05-26 06:00:00,0,0,992.5,0,24.8,83.2,0
2015-05-26 03:00:00,0,0,993.3,0,26.2,78.4,0
2015-05-26 00:00:00,42,0,993.5,0,28,67.2,0
2015-05-25 21:00:00,0,0,990.9,1.88,32.1,36.8,25.6
2015-05-25 18:00:00,288,152.2,990.6,1.1,33.7,32,0.1
2015-05-25 15:00:00,0,0,993,5.32,32.3,40,0
2015-05-25 12:00:00,0,0,994.9,3.07,29.4,56,0
2015-05-25 09:00:00,0,0,993.6,0.01,24,84.8,0
2015-05-25 06:00:00,0,0,993,0,25.2,81.6,0
2015-05-25 03:00:00,0,0,994.1,0,26,76.8,0
2015-05-25 00:00:00,0,0,994.1,0,28.4,64,0
2015-05-24 21:00:00,0,0,991.4,1.64,31.5,36.8,0
2015-05-24 18:00:00,0,0,991.1,6.41,33.8,32,0
2015-05-24 15:00:00,84,0,993.9,6,33.6,40,0
2015-05-24 12:00:00,0,0,995.9,1.87,27.3,67.2,0
2015-05-24 09:00:00,0,0,994,0.01,23.5,91.2,0
2015-05-24 06:00:00,6,0,993.2,0,24.2,86.4,0
2015-05-24 03:00:00,0,0,994.5,0,24.9,78.4,0
2015-05-24 00:00:00,0,0,994.6,0,26.6,68.8,0
2015-05-23 21:00:00,0,0,992.3,1.58,31.5,43.2,0
2015-05-23 18:00:00,132,0,992.3,6.76,34.6,27.2,0
2015-05-23 15:00:00,0,0,994.9,7.57,32.5,33.6,0
2015-05-23 12:00:00,0,0,996.7,2.48,28.3,59.2,25.6
2015-05-23 09:00:00,0,0,994.9,0.01,23.5,89.6,0
2015-05-23 06:00:00,0,0,994.3,0,24.4,86.4,0
2015-05-23 03:00:00,0,0,995.3,0,25.7,80,0
2015-05-23 00:00:00,100,819,993.9,12.28,,27.2,51.1
2015-05-22 21:00:00,100,819,972.3,10.86,,54.4,51.1
2015-05-22 18:00:00,0,0,993.5,4.98,32.2,36.8,0
2015-05-22 15:00:00,0,0,995.9,7.22,32.2,36.8,0
2015-05-22 12:00:00,0,0,997.5,2.33,27.8,64,0
2015-05-22 09:00:00,0,0.2,995.4,0.01,23,92.8,0
2015-05-22 06:00:00,0,7.6,994.9,0,23.3,92.8,0
2015-05-22 03:00:00,0,5.8,996.2,0,24.5,88,0
2015-05-22 00:00:00,0,0,996,0,27.3,68.8,0
2015-05-21 21:00:00,0,0,993.3,0.9,28.9,59.2,0
2015-05-21 18:00:00,0,0,993,4.46,34.2,36.8,0
2015-05-21 15:00:00,0,0,995.8,5.4,32.2,40,0
2015-05-21 12:00:00,0,0,971.5,1.33,27.4,67.2,0
2015-05-21 09:00:00,0,0,995.4,0.01,23.9,84.8,0
2015-05-21 06:00:00,0,0.2,994.7,0,24.8,81.6,0
2015-05-21 03:00:00,0,0,995.8,0,26.4,78.4,0
2015-05-21 00:00:00,0,0,994.6,0,27.2,68.8,0
2015-05-20 21:00:00,0,0,991.6,1.66,32.4,36.8,0
2015-05-20 18:00:00,0,0,991.3,5.84,34.7,32,0
2015-05-20 15:00:00,0,0,994.1,5.06,32.7,41.6,0
2015-05-20 12:00:00,0,0.2,996,1.97,27.6,67.2,0
2015-05-20 09:00:00,0,0,994.1,0,24.4,83.2,0
2015-05-20 06:00:00,0,0,993.4,0,24.4,83.2,0
2015-05-20 03:00:00,0,0,994.8,0,25.2,76.8,0
2015-05-20 00:00:00,0,0,994.3,0,27.1,64,0
2015-05-19 21:00:00,0,0,991.6,1.16,31.5,48,0
2015-05-19 18:00:00,0,0,990.9,5.56,34.4,32,0
2015-05-19 15:00:00,0,0,993.6,5.84,34.1,36.8,0
2015-05-19 12:00:00,0,0,995.8,2.46,29.9,56,0
2015-05-19 09:00:00,0,0,994.1,0.01,24.1,80,0
2015-05-19 06:00:00,0,0,993.7,0,24.4,81.6,0
2015-05-19 03:00:00,0,0,994.5,0,24.8,75.2,0
2015-05-19 00:00:00,0,0,994.1,0,27.2,59.2,0
2015-05-18 21:00:00,0,0,991.6,1.64,32.5,28.8,0
2015-05-18 18:00:00,0,0,991.5,5.74,35,28.8,0
2015-05-18 15:00:00,0,0,993.8,7.39,35,32,0
2015-05-18 12:00:00,0,0,995.8,3.14,30.5,46.4,0
2015-05-18 09:00:00,0,0,994.5,0.01,23.5,84.8,0
2015-05-18 06:00:00,0,0,993.5,0,23.7,84.8,0
2015-05-18 03:00:00,0,0,994.5,0,25.4,78.4,0
2015-05-18 00:00:00,0,0,994.8,0,27.6,67.2,0
2015-05-17 21:00:00,0,0,992.3,1.69,32.2,32,0
2015-05-17 18:00:00,0,0,991.8,5.84,35.1,28.8,0
2015-05-17 15:00:00,0,0,994.6,5.63,32.8,36.8,0
2015-05-17 12:00:00,0,0,996.2,2.7,30.2,51.2,0
2015-05-17 09:00:00,0,0,994.6,0.01,23.5,86.4,0
2015-05-17 06:00:00,0,0,993.9,0,24.3,83.2,0
2015-05-17 03:00:00,0,0,995.2,0,26.4,72,0
2015-05-17 00:00:00,0,0,994.4,0,27.4,49.6,0
2015-05-16 21:00:00,0,0,992.2,1.88,31.5,32,0
2015-05-16 18:00:00,99,0,991.9,6.32,34.9,25.6,0
2015-05-16 15:00:00,0,0,994.1,7.08,34.2,30.4,0
2015-05-16 12:00:00,0,0,996.8,2.82,29.1,51.2,0
2015-05-16 09:00:00,0,0,994.6,0.01,22.5,89.6,0
2015-05-16 06:00:00,0,0,993.2,0,23.2,88,0
2015-05-16 03:00:00,0,0,994.1,0,24.9,81.6,0
2015-05-16 00:00:00,0,0,993.8,0,27,65.6,0
2015-05-15 21:00:00,0,0,991.3,1.79,31.2,35.2,0
2015-05-15 18:00:00,0,0,990.6,6.7,34.4,30.4,0
2015-05-15 15:00:00,0,0,993.4,6.3,33.7,35.2,0
2015-05-15 12:00:00,0,0,995.6,3.06,29.2,51.2,0
2015-05-15 09:00:00,0,0,993.9,0.01,21.9,86.4,0
2015-05-15 06:00:00,0,0,992.9,0.37,23.5,83.2,0
2015-05-15 03:00:00,0,0,994,12.28,25.2,76.8,0
2015-05-15 00:00:00,48,0,994,0,27,67.2,0
2015-05-14 21:00:00,0,0,990.9,2.05,30.5,44.8,0
2015-05-14 18:00:00,0,0,990.8,5.71,33.1,38.4,0
2015-05-14 15:00:00,0,0,993.4,5.14,31.5,46.4,0
2015-05-14 12:00:00,0,0,995,3.16,29.9,51.2,0
2015-05-14 09:00:00,0,0,993.8,0.01,22.2,91.2,0
2015-05-14 06:00:00,0,0,992.5,0,23.6,86.4,0
2015-05-14 03:00:00,0,0,993.5,0,24.9,81.6,0
2015-05-14 00:00:00,0,0,993.4,0,26.7,65.6,0
2015-05-13 21:00:00,0,0,991.4,1.76,31.8,30.4,0
2015-05-13 18:00:00,0,0,990.7,6.43,35.9,27.2,0
2015-05-13 15:00:00,0,0,993.2,6.98,33.6,35.2,0
2015-05-13 12:00:00,0,0,995.2,3.35,27.9,60.8,0
2015-05-13 09:00:00,0,0,993.4,0.01,22.4,89.6,0
2015-05-13 06:00:00,0,0,992.7,0,23.3,86.4,0
2015-05-13 03:00:00,0,0,993.8,0,24.4,80,0
2015-05-13 00:00:00,0,0,993.7,0,26.6,64,0
2015-05-12 21:00:00,0,0,990.9,1.82,31.4,33.6,0
2015-05-12 18:00:00,60,0,989.9,6.82,34.2,28.8,0
2015-05-12 15:00:00,0,0,992.9,7.54,33,33.6,0
2015-05-12 12:00:00,0,0,995.4,3.38,28.8,56,0
2015-05-12 09:00:00,0,0,994.1,0.01,22.1,91.2,0
2015-05-12 06:00:00,0,0,993.7,0,23.5,86.4,0
2015-05-12 03:00:00,0,0,994.4,0,24.2,83.2,0
2015-05-12 00:00:00,0,0,994.1,0,26.4,68.8,0
2015-05-11 21:00:00,0,0,992,1.55,31.1,36.8,0
2015-05-11 18:00:00,0,0,991.1,6.06,33.4,30.4,0
2015-05-11 15:00:00,0,0,993.4,7.15,32,38.4,0
2015-05-11 12:00:00,0,0,995.3,2.96,28.3,56,0
2015-05-11 09:00:00,0,0,993.9,0.01,23.4,84.8,0
2015-05-11 06:00:00,0,0,992.6,0,24.7,80,0
2015-05-11 03:00:00,0,0,993.8,0,25.2,80,0
2015-05-11 00:00:00,27,0,994.3,0,26.6,72,0
2015-05-10 21:00:00,0,0,991.3,1.75,31.6,40,0
2015-05-10 18:00:00,0,0,990.8,6.01,33.8,32,0
2015-05-10 15:00:00,0,0,993,7.92,33.8,35.2,0
2015-05-10 12:00:00,0,0,995.4,3.46,29.5,51.2,0
2015-05-10 09:00:00,0,0,994.3,0.01,22.4,91.2,0
2015-05-10 06:00:00,0,0,993.1,0,23,89.6,0
2015-05-10 03:00:00,0,0,994.5,0,24.3,81.6,0
2015-05-10 00:00:00,0,0,994.4,0,25.9,70.4,0
2015-05-09 21:00:00,0,0,992.5,1.48,30.5,40,0
2015-05-09 18:00:00,0,0,992.2,6.6,33.7,30.4,0
2015-05-09 15:00:00,0,0,994.6,7.15,32.2,40,0
2015-05-09 12:00:00,0,0,996.7,3.26,28.1,59.2,0
2015-05-09 09:00:00,0,0,995.2,0.01,23.1,91.2,0
2015-05-09 06:00:00,0,5.4,993.8,0,24.1,91.2,0
2015-05-09 03:00:00,0,0,995.2,0,25.1,84.8,0
2015-05-09 00:00:00,0,3.8,995.2,0,26,75.2,0
2015-05-08 21:00:00,0,0,992.5,1.51,30.8,51.2,0
2015-05-08 18:00:00,0,0,992.1,5.57,33.9,36.8,0
2015-05-08 15:00:00,0,0,994.2,6.9,32.7,41.6,0
2015-05-08 12:00:00,0,0,996.3,2.44,28.7,57.6,0
2015-05-08 09:00:00,0,0,994.7,0.01,23.5,89.6,0
